Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S99418250,Snow Goose,Anser caerulescens,242,1,US-CT,Fairfield,L473325,Seaside Park,41.1615162,-73.1931067,2021-12-25,02:50 PM,eBird - Traveling Count,69,1,7.467,,1,,,,398940741
S97969115,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),277,2,US-RI,Kent,L634993,Apponaug Cove,41.6953469,-71.4527607,2021-11-23,10:59 AM,eBird - Traveling Count,43,1,.885,,2,,"one white, one graylag-like"
S88465393,peep sp.,Calidris sp. (peep sp.),5959,100,US-NC,Pender,L528908,South Topsail Beach,34.3448534,-77.6596069,2021-05-18,11:43 AM,eBird - Traveling Count,87,1,3.09,,1,,"roosting on sandbar, too far to ID"
S83589901,American Woodcock,Scolopax minor,5976,2,US-CT,Tolland,L1220318,Belding WMA,41.8307034,-72.4478589,2021-03-17,06:57 PM,eBird - Traveling Count,40,1,.885,,2,"C Courtship, Display, or Copulation","at least 2, possibly more. lots of peenting and courtship flights. had one land in front of me and got decent looks in the low light."
S83768993,American Woodcock,Scolopax minor,5976,1,US-CT,Tolland,L11646910,"Hanks Hill Road, Mansfield, Connecticut, US",41.8025286,-72.2234609,2021-03-20,07:32 PM,eBird - Casual Observation,,0,,,3,"C Courtship, Display, or Copulation"
S89276448,Wilson's Phalarope,Phalaropus tricolor,6020,1,US-CT,Tolland,L3156941,UConn--Valentine's Meadow,41.8118386,-72.2429866,2021-05-30,11:47 AM,eBird - Stationary Count,10,0,,,1,,Followed report on CT Birds listserv. Female in breeding plumage preening and eating on small pond off of Horsebarn Hill Rd.
S92507610,Spotted Sandpiper,Actitis macularius,6026,1,US-NC,Onslow,L805361,New River Inlet,34.529576,-77.3440719,2021-07-30,11:01 AM,eBird - Traveling Count,44,1,1.883,,1
S94289564,Spotted Sandpiper,Actitis macularius,6026,1,US-RI,Providence,L804728,Blackstone Park,41.8343019,-71.3799763,2021-09-06,01:58 PM,eBird - Traveling Count,86,1,2.317,,2,,in marshy area along river. bright yellow legs and clear white shoulder spur
S94224487,Spotted Sandpiper,Actitis macularius,6026,2,US-CT,Windham,L2508471,Plainfield --  Quinebaug Valley Fish Hatchery,41.7321736,-71.9193819,2021-09-05,08:38 AM,eBird - Traveling Count,129,1,3.557,,1
S94289564,Solitary Sandpiper,Tringa solitaria,6029,2,US-RI,Providence,L804728,Blackstone Park,41.8343019,-71.3799763,2021-09-06,01:58 PM,eBird - Traveling Count,86,1,2.317,,2,,"two foraging separately from each other on muddy portion of pond. differentiated from spotted by white spots on wings, primarily white tail feathers with brown barring/spotting when spread, and less bouncing."
S95371593,Greater Yellowlegs,Tringa melanoleuca,6036,1,US-CT,Middlesex,L14406548,"Connecticut River, East Haddam, Connecticut, US (41.451, -72.465)",41.4513675,-72.4652205,2021-09-29,04:33 PM,eBird - Traveling Count,136,1,2.881,,2,,,Swallow Cruise aboard Riverquest. Accidentally ended track early. Went about 16 miles south on the CT River down to phragmites near the 95 bridge in Old Saybrook to see the tree swallows come in to roost.
S86745139,Greater Yellowlegs,Tringa melanoleuca,6036,9,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2021-04-30,10:23 AM,eBird - Traveling Count,40,1,1.529,,1,,,Willard's,397183711
S95933209,Greater Yellowlegs,Tringa melanoleuca,6036,6,US-CT,New London,L2481466,Barn Island WMA,41.3386129,-71.8766141,2021-10-10,02:42 PM,eBird - Traveling Count,18,1,.579,,1
S87294308,Greater Yellowlegs,Tringa melanoleuca,6036,5,US-CT,New London,L1595593,Goshen Cove,41.303347,-72.1201248,2021-05-06,07:02 PM,eBird - Traveling Count,27,1,.418,,2
S87419419,Greater Yellowlegs,Tringa melanoleuca,6036,1,US-CT,New London,L1595593,Goshen Cove,41.303347,-72.1201248,2021-05-08,08:43 AM,eBird - Traveling Count,52,1,.917,,1
S95943930,Greater Yellowlegs,Tringa melanoleuca,6036,2,US-CT,New London,L297947,Harkness Memorial SP,41.3014861,-72.1119044,2021-10-10,04:53 PM,eBird - Traveling Count,47,1,1.802,,1
S87827598,Greater Yellowlegs,Tringa melanoleuca,6036,1,US-NC,Onslow,L805361,New River Inlet,34.529576,-77.3440719,2021-05-11,09:55 AM,eBird - Traveling Count,105,1,2.205,,1
S88618901,Greater Yellowlegs,Tringa melanoleuca,6036,1,US-NC,Onslow,L805361,New River Inlet,34.529576,-77.3440719,2021-05-20,04:34 PM,eBird - Traveling Count,79,1,1.947,,1
S86743803,Willet,Tringa semipalmata,6040,3,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2021-04-30,09:54 AM,eBird - Traveling Count,27,1,.821,,1,,,Meig's Point parking lot area
S86745139,Willet,Tringa semipalmata,6040,4,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2021-04-30,10:23 AM,eBird - Traveling Count,40,1,1.529,,1,,,Willard's
S87448824,Willet,Tringa semipalmata,6040,1,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2021-05-08,11:24 AM,eBird - Traveling Count,31,1,.933,,1,,,Meig's Point
S87464719,Willet,Tringa semipalmata,6040,4,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2021-05-08,12:03 PM,eBird - Traveling Count,56,1,1.722,,1,,,Willard's
S87294308,Willet,Tringa semipalmata,6040,2,US-CT,New London,L1595593,Goshen Cove,41.303347,-72.1201248,2021-05-06,07:02 PM,eBird - Traveling Count,27,1,.418,,2
S87419419,Willet,Tringa semipalmata,6040,2,US-CT,New London,L1595593,Goshen Cove,41.303347,-72.1201248,2021-05-08,08:43 AM,eBird - Traveling Count,52,1,.917,,1
S87430204,Willet,Tringa semipalmata,6040,2,US-CT,New London,L297947,Harkness Memorial SP,41.3014861,-72.1119044,2021-05-08,09:38 AM,eBird - Traveling Count,52,1,1.931,,1,,,,336560961
S91955813,Willet,Tringa semipalmata,6040,6,US-VA,Northampton,L831918,CBBT--North Scenic Overlook,37.1214539,-75.9692574,2021-07-18,05:25 PM,eBird - Stationary Count,5,0,,,2
S92474066,Willet,Tringa semipalmata,6040,16,US-VA,Northampton,L831918,CBBT--North Scenic Overlook,37.1214539,-75.9692574,2021-07-29,12:30 PM,eBird - Stationary Count,8,1,,,1
S87827598,Willet,Tringa semipalmata,6040,10,US-NC,Onslow,L805361,New River Inlet,34.529576,-77.3440719,2021-05-11,09:55 AM,eBird - Traveling Count,105,1,2.205,,1,,count approximate
S88087254,Willet,Tringa semipalmata,6040,5,US-NC,Onslow,L805361,New River Inlet,34.529576,-77.3440719,2021-05-14,10:48 AM,eBird - Traveling Count,88,1,2.076,,1
S88618901,Willet,Tringa semipalmata,6040,4,US-NC,Onslow,L805361,New River Inlet,34.529576,-77.3440719,2021-05-20,04:34 PM,eBird - Traveling Count,79,1,1.947,,1
S92106624,Willet,Tringa semipalmata,6040,5,US-NC,Onslow,L805361,New River Inlet,34.529576,-77.3440719,2021-07-21,05:15 PM,eBird - Traveling Count,69,1,1.625,,3
S72019188,Willet,Tringa semipalmata,6040,1,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2020-08-01,04:20 PM,eBird - Casual Observation,,0,,,1
S92148214,Willet,Tringa semipalmata,6040,5,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-07-22,03:45 PM,eBird - Stationary Count,101,1,,,1
S92597827,Willet,Tringa semipalmata,6040,4,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-08-01,08:44 AM,eBird - Stationary Count,38,1,,,1
S87774359,Willet,Tringa semipalmata,6040,2,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-05-10,06:07 PM,eBird - Traveling Count,16,1,.097,,1
S87816269,Willet,Tringa semipalmata,6040,1,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-05-11,09:26 AM,eBird - Traveling Count,16,1,.29,,1
S87993062,Willet,Tringa semipalmata,6040,1,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-05-13,12:35 PM,eBird - Traveling Count,23,1,.145,,1
S88119438,Willet,Tringa semipalmata,6040,3,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-05-14,06:25 PM,eBird - Stationary Count,23,1,,,1
S88416696,Willet,Tringa semipalmata,6040,1,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-05-17,07:01 PM,eBird - Traveling Count,32,1,.579,,1
S88483322,Willet,Tringa semipalmata,6040,2,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-05-18,05:28 PM,eBird - Traveling Count,13,1,.145,,1
S88850710,Willet,Tringa semipalmata,6040,2,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-05-23,04:02 PM,eBird - Stationary Count,71,1,,,1
S92891614,Willet,Tringa semipalmata,6040,1,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-08-07,10:53 AM,eBird - Stationary Count,27,1,,,1
S78058317,Willet,Tringa semipalmata,6040,X,US-NC,Onslow,L1097939,North Topsail Beach,34.49017,-77.43159,1900-01-01,,eBird - Casual Observation,,0,,,,,,Life-list building checklist
S88465393,Willet,Tringa semipalmata,6040,2,US-NC,Pender,L528908,South Topsail Beach,34.3448534,-77.6596069,2021-05-18,11:43 AM,eBird - Traveling Count,87,1,3.09,,1
S93326243,Willet,Tringa semipalmata,6040,3,US-RI,Washington,L470057,East Matunuck State Beach,41.3771628,-71.5289569,2021-08-16,10:10 AM,eBird - Casual Observation,,0,,,1
S87294308,Lesser Yellowlegs,Tringa flavipes,6043,1,US-CT,New London,L1595593,Goshen Cove,41.303347,-72.1201248,2021-05-06,07:02 PM,eBird - Traveling Count,27,1,.418,,2
S87419419,Lesser Yellowlegs,Tringa flavipes,6043,1,US-CT,New London,L1595593,Goshen Cove,41.303347,-72.1201248,2021-05-08,08:43 AM,eBird - Traveling Count,52,1,.917,,1
S87827598,Lesser Yellowlegs,Tringa flavipes,6043,2,US-NC,Onslow,L805361,New River Inlet,34.529576,-77.3440719,2021-05-11,09:55 AM,eBird - Traveling Count,105,1,2.205,,1
S88087254,Lesser Yellowlegs,Tringa flavipes,6043,2,US-NC,Onslow,L805361,New River Inlet,34.529576,-77.3440719,2021-05-14,10:48 AM,eBird - Traveling Count,88,1,2.076,,1
S88618901,Lesser Yellowlegs,Tringa flavipes,6043,2,US-NC,Onslow,L805361,New River Inlet,34.529576,-77.3440719,2021-05-20,04:34 PM,eBird - Traveling Count,79,1,1.947,,1
S88850710,Greater/Lesser Yellowlegs,Tringa melanoleuca/flavipes,6044,2,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-05-23,04:02 PM,eBird - Stationary Count,71,1,,,1,,quick flyby
S85803278,large shorebird sp.,Scolopacidae sp. (large shorebird sp.),6057,3,US-RI,Washington,L525760,John H. Chafee NWR,41.4521763,-71.4508188,2021-04-18,10:04 AM,eBird - Traveling Count,25,1,1.03,,2
S88465393,Bonaparte's Gull,Chroicocephalus philadelphia,6267,1,US-NC,Pender,L528908,South Topsail Beach,34.3448534,-77.6596069,2021-05-18,11:43 AM,eBird - Traveling Count,87,1,3.09,,1,,"Immature, sitting on water. Small gull with shortish black bill, distinctive black spot and smudgy plumage on head. Medium gray wings with black primaries extending past tail. Didn't give me a good look at wings as it flew off, but did see black tip on otherwise white tail, black tips on outer edge of wings, and pinkish-orangish legs."
S95144974,Laughing Gull,Leucophaeus atricilla,6295,18,US-RI,Bristol,L613147,Colt State Park,41.6806368,-71.3021922,2021-09-25,10:39 AM,eBird - Traveling Count,80,1,3.138,,2
S71983958,Laughing Gull,Leucophaeus atricilla,6295,2,US-VA,Northampton,L831918,CBBT--North Scenic Overlook,37.1214539,-75.9692574,2020-07-31,01:35 PM,eBird - Stationary Count,8,1,,,1
S91955813,Laughing Gull,Leucophaeus atricilla,6295,X,US-VA,Northampton,L831918,CBBT--North Scenic Overlook,37.1214539,-75.9692574,2021-07-18,05:25 PM,eBird - Stationary Count,5,0,,,2
S92474066,Laughing Gull,Leucophaeus atricilla,6295,3,US-VA,Northampton,L831918,CBBT--North Scenic Overlook,37.1214539,-75.9692574,2021-07-29,12:30 PM,eBird - Stationary Count,8,1,,,1
S87827598,Laughing Gull,Leucophaeus atricilla,6295,1,US-NC,Onslow,L805361,New River Inlet,34.529576,-77.3440719,2021-05-11,09:55 AM,eBird - Traveling Count,105,1,2.205,,1
S88618901,Laughing Gull,Leucophaeus atricilla,6295,6,US-NC,Onslow,L805361,New River Inlet,34.529576,-77.3440719,2021-05-20,04:34 PM,eBird - Traveling Count,79,1,1.947,,1
S92106624,Laughing Gull,Leucophaeus atricilla,6295,20,US-NC,Onslow,L805361,New River Inlet,34.529576,-77.3440719,2021-07-21,05:15 PM,eBird - Traveling Count,69,1,1.625,,3
S92507610,Laughing Gull,Leucophaeus atricilla,6295,8,US-NC,Onslow,L805361,New River Inlet,34.529576,-77.3440719,2021-07-30,11:01 AM,eBird - Traveling Count,44,1,1.883,,1
S72019188,Laughing Gull,Leucophaeus atricilla,6295,X,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2020-08-01,04:20 PM,eBird - Casual Observation,,0,,,1
S72055937,Laughing Gull,Leucophaeus atricilla,6295,2,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2020-08-02,06:16 PM,eBird - Casual Observation,,0,,,1
S72244159,Laughing Gull,Leucophaeus atricilla,6295,1,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2020-08-08,03:10 PM,eBird - Stationary Count,16,0,,,1
S72335257,Laughing Gull,Leucophaeus atricilla,6295,X,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2020-08-10,09:04 AM,eBird - Casual Observation,,0,,,1
S88325393,Laughing Gull,Leucophaeus atricilla,6295,2,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-05-16,11:05 AM,eBird - Stationary Count,60,1,,,1
S92102377,Laughing Gull,Leucophaeus atricilla,6295,6,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-07-21,04:57 PM,eBird - Casual Observation,,0,,,3
S92132228,Laughing Gull,Leucophaeus atricilla,6295,6,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-07-22,10:22 AM,eBird - Traveling Count,43,1,2.961,,1
S92148214,Laughing Gull,Leucophaeus atricilla,6295,15,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-07-22,03:45 PM,eBird - Stationary Count,101,1,,,1
S92224337,Laughing Gull,Leucophaeus atricilla,6295,2,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-07-24,11:14 AM,eBird - Stationary Count,24,1,,,1
S92479018,Laughing Gull,Leucophaeus atricilla,6295,10,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-07-29,06:01 PM,eBird - Traveling Count,33,1,1.207,,1
S92597827,Laughing Gull,Leucophaeus atricilla,6295,25,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-08-01,08:44 AM,eBird - Stationary Count,38,1,,,1
S92701340,Laughing Gull,Leucophaeus atricilla,6295,2,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-08-03,09:04 AM,eBird - Stationary Count,31,1,,,1
S92840034,Laughing Gull,Leucophaeus atricilla,6295,2,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-08-06,10:22 AM,eBird - Stationary Count,24,1,,,1
S72132194,Laughing Gull,Leucophaeus atricilla,6295,2,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2020-08-05,10:36 AM,eBird - Stationary Count,121,1,,,1
S72248209,Laughing Gull,Leucophaeus atricilla,6295,X,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2020-08-09,09:53 AM,eBird - Stationary Count,120,0,,,1
S88217850,Laughing Gull,Leucophaeus atricilla,6295,4,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-05-15,05:46 PM,eBird - Traveling Count,22,1,.177,,1
S88416696,Laughing Gull,Leucophaeus atricilla,6295,10,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-05-17,07:01 PM,eBird - Traveling Count,32,1,.579,,1
S88483322,Laughing Gull,Leucophaeus atricilla,6295,4,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-05-18,05:28 PM,eBird - Traveling Count,13,1,.145,,1
S88850710,Laughing Gull,Leucophaeus atricilla,6295,1,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-05-23,04:02 PM,eBird - Stationary Count,71,1,,,1
S92065099,Laughing Gull,Leucophaeus atricilla,6295,6,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-07-20,04:20 PM,eBird - Traveling Count,21,1,.274,,3
S92479810,Laughing Gull,Leucophaeus atricilla,6295,1,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-07-29,06:40 PM,eBird - Stationary Count,12,1,,,1
S92671294,Laughing Gull,Leucophaeus atricilla,6295,20,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-08-02,02:42 PM,eBird - Stationary Count,45,1,,,1
S92891614,Laughing Gull,Leucophaeus atricilla,6295,50,US-NC,Onslow,L11997910,"New River Inlet Road (sound side), North Topsail Beach, North Carolina, US",34.5187654,-77.3657226,2021-08-07,10:53 AM,eBird - Stationary Count,27,1,,,1
S87990361,Laughing Gull,Leucophaeus atricilla,6295,1,US-NC,Onslow,L14911018,"New River Inlet Road Public Access, North Topsail Beach, North Carolina, US (34.496, -77.412)",34.4957602,-77.411623,2021-05-13,11:39 AM,eBird - Traveling Count,21,1,.805,,1
S92088226,Laughing Gull,Leucophaeus atricilla,6295,1,US-NC,Onslow,L3026365,North Topsail Beach Park,34.4964286,-77.4122234,2021-07-21,11:09 AM,eBird - Traveling Count,20,1,.676,,3
S88336982,Laughing Gull,Leucophaeus atricilla,6295,2,US-NC,Pender,L2712001,Soundside Park,34.4291553,-77.5484991,2021-05-16,05:28 PM,eBird - Traveling Count,34,1,.853,,1
S88469962,Laughing Gull,Leucophaeus atricilla,6295,6,US-NC,Pender,L2712001,Soundside Park,34.4291553,-77.5484991,2021-05-18,01:41 PM,eBird - Traveling Count,41,1,1.4,,1
S88597798,Laughing Gull,Leucophaeus atricilla,6295,1,US-NC,Pender,L2712001,Soundside Park,34.4291553,-77.5484991,2021-05-20,11:24 AM,eBird - Traveling Count,59,1,1.352,,1
S88465393,Laughing Gull,Leucophaeus atricilla,6295,2,US-NC,Pender,L528908,South Topsail Beach,34.3448534,-77.6596069,2021-05-18,11:43 AM,eBird - Traveling Count,87,1,3.09,,1
S96234323,Laughing Gull,Leucophaeus atricilla,6295,20,US-RI,Providence,L1139391,"East Bay Bike Path, East Providence",41.7959681,-71.3778949,2021-10-16,01:06 PM,eBird - Traveling Count,78,1,3.074,,2
S96813924,Laughing Gull,Leucophaeus atricilla,6295,100,US-RI,Washington,L166161,Trustom Pond NWR,41.372185,-71.58563,2021-10-28,11:07 AM,eBird - Traveling Count,94,1,3.573,,2
S95144974,Ring-billed Gull,Larus delawarensis,6326,15,US-RI,Bristol,L613147,Colt State Park,41.6806368,-71.3021922,2021-09-25,10:39 AM,eBird - Traveling Count,80,1,3.138,,2
S99418250,Ring-billed Gull,Larus delawarensis,6326,150,US-CT,Fairfield,L473325,Seaside Park,41.1615162,-73.1931067,2021-12-25,02:50 PM,eBird - Traveling Count,69,1,7.467,,1,,min
S99591623,Ring-billed Gull,Larus delawarensis,6326,X,US-RI,Kent,L634993,Apponaug Cove,41.6953469,-71.4527607,2021-12-28,03:16 PM,eBird - Traveling Count,35,1,1.094,,2
S96637647,Ring-billed Gull,Larus delawarensis,6326,18,US-RI,Kent,L687632,Conimicut Point Park,41.7167491,-71.360321,2021-10-24,08:59 AM,eBird - Traveling Count,68,1,1.577,,2
S97966634,Ring-billed Gull,Larus delawarensis,6326,50,US-RI,Kent,L687632,Conimicut Point Park,41.7167491,-71.360321,2021-11-23,10:13 AM,eBird - Traveling Count,18,1,.708,,2
S78419533,Ring-billed Gull,Larus delawarensis,6326,X,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2021-01-01,01:26 PM,eBird - Traveling Count,152,1,5.778,,2
S84718131,Ring-billed Gull,Larus delawarensis,6326,20,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2021-04-03,01:45 PM,eBird - Traveling Count,213,1,8.948,,2
S86743803,Ring-billed Gull,Larus delawarensis,6326,3,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2021-04-30,09:54 AM,eBird - Traveling Count,27,1,.821,,1,,,Meig's Point parking lot area
S86745310,Ring-billed Gull,Larus delawarensis,6326,10,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2021-04-30,11:56 AM,eBird - Traveling Count,25,1,1.062,,1,,,Swan pond
S87448824,Ring-billed Gull,Larus delawarensis,6326,1,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2021-05-08,11:24 AM,eBird - Traveling Count,31,1,.933,,1,,,Meig's Point
S87464719,Ring-billed Gull,Larus delawarensis,6326,16,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2021-05-08,12:03 PM,eBird - Traveling Count,56,1,1.722,,1,,,Willard's
S87475588,Ring-billed Gull,Larus delawarensis,6326,1,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2021-05-08,01:46 PM,eBird - Traveling Count,2,1,.08,,1,,,west end
S98955586,Ring-billed Gull,Larus delawarensis,6326,3,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2021-12-16,08:48 AM,eBird - Traveling Count,164,1,7.049,,1
S83755169,Ring-billed Gull,Larus delawarensis,6326,1,US-CT,New London,L1595593,Goshen Cove,41.303347,-72.1201248,2021-03-20,12:15 PM,eBird - Traveling Count,36,1,.644,,2
S87294308,Ring-billed Gull,Larus delawarensis,6326,6,US-CT,New London,L1595593,Goshen Cove,41.303347,-72.1201248,2021-05-06,07:02 PM,eBird - Traveling Count,27,1,.418,,2
S83755250,Ring-billed Gull,Larus delawarensis,6326,5,US-CT,New London,L297947,Harkness Memorial SP,41.3014861,-72.1119044,2021-03-20,12:54 PM,eBird - Traveling Count,68,1,1.996,,2
S95943930,Ring-billed Gull,Larus delawarensis,6326,10,US-CT,New London,L297947,Harkness Memorial SP,41.3014861,-72.1119044,2021-10-10,04:53 PM,eBird - Traveling Count,47,1,1.802,,1
S71983958,Ring-billed Gull,Larus delawarensis,6326,X,US-VA,Northampton,L831918,CBBT--North Scenic Overlook,37.1214539,-75.9692574,2020-07-31,01:35 PM,eBird - Stationary Count,8,1,,,1,,large group
S91955813,Ring-billed Gull,Larus delawarensis,6326,X,US-VA,Northampton,L831918,CBBT--North Scenic Overlook,37.1214539,-75.9692574,2021-07-18,05:25 PM,eBird - Stationary Count,5,0,,,2
S92474066,Ring-billed Gull,Larus delawarensis,6326,12,US-VA,Northampton,L831918,CBBT--North Scenic Overlook,37.1214539,-75.9692574,2021-07-29,12:30 PM,eBird - Stationary Count,8,1,,,1
S92102377,Ring-billed Gull,Larus delawarensis,6326,1,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-07-21,04:57 PM,eBird - Casual Observation,,0,,,3
S92132228,Ring-billed Gull,Larus delawarensis,6326,1,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-07-22,10:22 AM,eBird - Traveling Count,43,1,2.961,,1
S92148214,Ring-billed Gull,Larus delawarensis,6326,2,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-07-22,03:45 PM,eBird - Stationary Count,101,1,,,1
S92597827,Ring-billed Gull,Larus delawarensis,6326,1,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-08-01,08:44 AM,eBird - Stationary Count,38,1,,,1
S92840034,Ring-billed Gull,Larus delawarensis,6326,1,US-NC,Onslow,L14912116,"New River Inlet Road (beach side), North Topsail Beach, North Carolina, US",34.517266,-77.3642853,2021-08-06,10:22 AM,eBird - Stationary Count,24,1,,,1
S94289564,Ring-billed Gull,Larus delawarensis,6326,2,US-RI,Providence,L804728,Blackstone Park,41.8343019,-71.3799763,2021-09-06,01:58 PM,eBird - Traveling Count,86,1,2.317,,2
S99520373,Ring-billed Gull,Larus delawarensis,6326,9,US-RI,Providence,L8596244,India Point Park,41.8172568,-71.3903618,2021-12-27,12:04 PM,eBird - Traveling Count,61,1,1.175,,2
S79642571,Ring-billed Gull,Larus delawarensis,6326,5,US-CT,Tolland,L197185,Mansfield Hollow Dam,41.75616,-72.1791298,2021-01-21,11:03 AM,eBird - Traveling Count,33,1,1.706,,1
S83158321,Ring-billed Gull,Larus delawarensis,6326,40,US-CT,Tolland,L197185,Mansfield Hollow Dam,41.75616,-72.1791298,2021-03-10,04:12 PM,eBird - Traveling Count,73,1,2.8,,2
S83202504,Ring-billed Gull,Larus delawarensis,6326,42,US-CT,Tolland,L197185,Mansfield Hollow Dam,41.75616,-72.1791298,2021-03-11,01:01 PM,eBird - Traveling Count,45,1,1.963,,1
S83844514,Ring-billed Gull,Larus delawarensis,6326,1,US-CT,Tolland,L197185,Mansfield Hollow Dam,41.75616,-72.1791298,2021-03-21,04:39 PM,eBird - Traveling Count,65,1,2.768,,1
